기업명,매출액,영업이익,영업이익(발표기준),세전계속사업이익,당기순이익,당기순이익(지배),당기순이익(비지배),자산총계,부채총계,자본총계,자본총계(지배),자본총계(비지배),자본금,영업활동현금흐름,투자활동현금흐름,재무활동현금흐름,CAPEX,FCF,이자발생부채,영업이익률,순이익률,ROE(%),ROA(%),부채비율,자본유보율,EPS(원),PER(배),BPS(원),PBR(배),현금DPS(원),현금배당수익률,현금배당성향(%),발행주식수(보통주)
키움증권(2025/12)(예측),140960.0,11203.0,,11375.0,8510.0,8545.0,,578220.0,515605.0,62747.0,61634.0,,1450.0,,,,,,,7.95,6.04,14.54,1.5,821.73,,31079.0,4.26,232059.0,0.57,7651.0,5.78,21.92,
키움증권(2026/12)(예측),141290.0,11910.0,,12052.0,9066.0,9110.0,,606313.0,537009.0,69256.0,67871.0,,1450.0,,,,,,,8.43,6.42,14.07,1.53,775.39,,33375.0,3.97,255542.0,0.52,8322.0,6.29,22.36,
키움증권(2027/12)(예측),141680.0,12082.0,,12105.0,9323.0,9317.0,,632785.0,557397.0,75287.0,75150.0,,1450.0,,,,,,,8.53,6.58,13.03,1.5,740.37,,34133.0,3.88,282948.0,0.47,8000.0,6.04,21.02,
JB금융지주(2020/12),24156.0,4695.0,4695.0,4640.0,3908.0,3635.0,273.0,533755.0,493466.0,40289.0,37563.0,2725.0,9849.0,-3879.0,-8010.0,14087.0,463.0,,96553.0,19.44,16.18,10.06,0.78,1224.83,310.61,1845.0,3.06,19328.0,0.29,374.0,6.63,20.0,196982894.0
JB금융지주(2021/12),25415.0,7083.0,7083.0,6964.0,5254.0,5066.0,188.0,563956.0,520690.0,43267.0,41574.0,1693.0,9849.0,2792.0,-5517.0,4426.0,521.0,,101994.0,27.87,20.67,12.8,0.96,1203.44,340.85,2572.0,3.25,21392.0,0.39,599.0,7.17,22.98,196982894.0
JB금융지주(2022/12),31953.0,8258.0,8258.0,8322.0,6183.0,6010.0,172.0,598282.0,550652.0,47630.0,45771.0,1859.0,9849.0,-11534.0,-7903.0,10038.0,610.0,,116266.0,25.84,19.35,13.76,1.06,1156.1,385.15,3051.0,2.59,23551.0,0.34,835.0,10.58,27.0,196982894.0
JB금융지주(2023/12),41938.0,8000.0,8000.0,7995.0,6039.0,5860.0,179.0,634040.0,582880.0,51160.0,50028.0,1132.0,9849.0,-2999.0,-12686.0,15433.0,3760.0,,132106.0,19.07,14.4,12.23,0.98,1139.34,424.0,2975.0,3.83,26120.0,0.44,855.0,7.51,28.0,196982894.0
JB금융지주(2024/12),46238.0,9061.0,9061.0,9079.0,6930.0,6775.0,155.0,667219.0,609971.0,57248.0,55806.0,1442.0,9849.0,-9632.0,-6638.0,12781.0,748.0,,145348.0,19.6,14.99,12.8,1.06,1065.49,486.85,3469.0,4.69,29348.0,0.55,995.0,6.11,28.0,195083198.0
JB금융지주(2025/12)(예측),,9304.0,,9309.0,6996.0,6845.0,,697054.0,635651.0,61402.0,59953.0,,9839.0,,,,,,,,,11.83,1.03,1035.23,,3528.0,4.87,31436.0,0.55,1023.0,5.95,28.97,
JB금융지주(2026/12)(예측),,9776.0,,9776.0,7326.0,7176.0,,727914.0,661734.0,66180.0,64556.0,,9839.0,,,,,,,,,11.53,1.03,999.9,,3700.0,4.64,33850.0,0.51,1096.0,6.38,29.61,
JB금융지주(2027/12)(예측),,10205.0,,10180.0,7622.0,7508.0,,762529.0,691738.0,70791.0,69394.0,,9837.0,,,,,,,,,11.21,1.02,977.15,,3872.0,4.44,36387.0,0.47,1190.0,6.93,30.74,
LG이노텍(2020/12),95418.0,6810.0,6810.0,4428.0,2361.0,2361.0,0.0,60386.0,36109.0,24277.0,24277.0,0.0,1183.0,9503.0,-8262.0,-1672.0,7667.0,1836.0,17375.0,7.14,2.48,10.2,4.0,148.74,1990.24,9977.0,18.29,102588.0,1.78,700.0,0.38,7.02,23667107.0
LG이노텍(2021/12),149456.0,12642.0,12642.0,11932.0,8883.0,8883.0,0.0,77414.0,44271.0,33142.0,33142.0,,1183.0,11776.0,-10083.0,-3096.0,10104.0,1672.0,15033.0,8.46,5.94,30.94,12.89,133.58,2688.76,37532.0,9.7,140050.0,2.6,3000.0,0.82,7.99,23667107.0
LG이노텍(2022/12),195894.0,12718.0,12718.0,11351.0,9798.0,9798.0,,97936.0,55278.0,42658.0,42658.0,,1183.0,15150.0,-19967.0,4414.0,17169.0,-2019.0,20265.0,6.49,5.0,25.85,11.18,129.59,3467.09,41401.0,6.1,180261.0,1.4,4150.0,1.64,10.02,23667107.0
LG이노텍(2023/12),206053.0,8308.0,8308.0,6393.0,5652.0,5652.0,,112043.0,64897.0,47146.0,47146.0,,1183.0,21041.0,-19044.0,6083.0,17992.0,3048.0,27598.0,4.03,2.74,12.59,5.38,137.65,3842.64,23881.0,10.03,199226.0,1.2,2610.0,1.09,10.93,23667107.0
LG이노텍(2024/12),212008.0,7060.0,7060.0,5888.0,4493.0,4493.0,,113782.0,60243.0,53539.0,53539.0,,1183.0,11101.0,-9695.0,-2198.0,8790.0,2310.0,26747.0,3.33,2.12,8.92,3.98,112.52,4226.8,18983.0,8.53,226240.0,0.72,2090.0,1.29,11.01,23667107.0
LG이노텍(2025/12)(예측),212941.0,6643.0,,5685.0,4388.0,4388.0,,116680.0,59193.0,57488.0,57669.0,,1181.0,16723.0,-9757.0,-2327.0,9505.0,6092.0,,3.12,2.06,7.89,3.81,102.97,,18539.0,7.62,243693.0,0.58,2268.0,1.61,12.24,
LG이노텍(2026/12)(예측),222164.0,7987.0,,7252.0,5476.0,5476.0,,122559.0,60112.0,62447.0,62731.0,,1181.0,16661.0,-10056.0,-1667.0,9581.0,6321.0,,3.6,2.46,9.1,4.58,96.26,,23137.0,6.1,265086.0,0.53,2365.0,1.67,10.22,
LG이노텍(2027/12)(예측),230610.0,9196.0,,8611.0,6520.0,6520.0,,128319.0,59572.0,68747.0,68747.0,,1181.0,16686.0,-10306.0,-1422.0,10187.0,7096.0,,3.99,2.83,9.92,5.2,86.65,,27547.0,5.13,290507.0,0.49,2437.0,1.73,8.85,
BNK금융지주(2020/12),52124.0,7482.0,7482.0,7344.0,5626.0,5193.0,432.0,1141569.0,1045306.0,96263.0,87288.0,8975.0,16297.0,-11515.0,-15557.0,27285.0,864.0,,163611.0,14.35,10.79,6.11,0.51,1085.89,491.12,1593.0,3.56,26905.0,0.21,320.0,5.63,19.99,325935246.0
BNK금융지주(2021/12),55807.0,10920.0,10920.0,11232.0,8342.0,7910.0,432.0,1282870.0,1180639.0,102232.0,93257.0,8975.0,16297.0,-6576.0,-13794.0,26911.0,996.0,,196412.0,19.57,14.95,8.76,0.69,1154.86,527.74,2427.0,3.46,28745.0,0.29,560.0,6.67,22.97,325935246.0
BNK금융지주(2022/12),75728.0,11561.0,11561.0,11252.0,8332.0,7850.0,482.0,1369326.0,1261427.0,107899.0,98423.0,9476.0,16297.0,36092.0,-10156.0,-16481.0,965.0,,190805.0,15.27,11.0,8.19,0.63,1169.08,562.52,2408.0,2.7,30337.0,0.21,625.0,9.62,25.83,325935246.0
BNK금융지주(2023/12),96642.0,8012.0,8012.0,8756.0,6789.0,6398.0,391.0,1457836.0,1351099.0,106737.0,102250.0,4487.0,16297.0,-58.0,-23386.0,14156.0,1152.0,,191085.0,8.29,7.03,6.38,0.48,1265.82,554.96,1972.0,3.62,31746.0,0.22,510.0,7.14,25.68,322088438.0
BNK금융지주(2024/12),100314.0,8759.0,8759.0,9918.0,7500.0,7285.0,214.0,1524705.0,1413229.0,111476.0,106988.0,4488.0,16297.0,-13356.0,-13901.0,31529.0,829.0,,209485.0,8.73,7.48,6.96,0.5,1267.75,585.26,2266.0,4.56,33604.0,0.31,650.0,6.29,28.46,320436727.0
BNK금융지주(2025/12)(예측),,9539.0,,10457.0,7886.0,7654.0,,1580385.0,1464198.0,114689.0,110279.0,,16266.0,,,,,,,,,7.04,0.51,1276.67,,2402.0,4.2,34883.0,0.29,679.0,6.73,28.23,
BNK금융지주(2026/12)(예측),,10558.0,,11475.0,8650.0,8407.0,,1636158.0,1515606.0,120553.0,115624.0,,16266.0,,,,,,,,,7.44,0.54,1257.21,,2641.0,3.82,36573.0,0.28,747.0,7.4,28.29,
BNK금융지주(2027/12)(예측),,11260.0,,12199.0,9200.0,8950.0,,1705056.0,1578415.0,126640.0,121302.0,,16260.0,,,,,,,,,7.56,0.55,1246.38,,2811.0,3.59,38369.0,0.26,830.0,8.22,29.51,
현대제철(2020/12),180234.0,730.0,730.0,-5039.0,-4401.0,-4300.0,-101.0,348450.0,181520.0,166930.0,163454.0,3476.0,6672.0,20084.0,-24378.0,4545.0,10336.0,9748.0,136295.0,0.4,-2.44,-2.59,-1.27,108.74,2224.0,-3222.0,,124257.0,0.32,500.0,1.26,-15.3,133445785.0
현대제철(2021/12),228499.0,24475.0,24475.0,21491.0,15052.0,14614.0,437.0,370423.0,187819.0,182604.0,178686.0,3918.0,6672.0,20029.0,-6634.0,-8873.0,9045.0,10984.0,130362.0,10.71,6.59,8.54,4.19,102.86,2437.63,10951.0,3.74,135836.0,0.3,1000.0,2.44,9.0,133445785.0
현대제철(2022/12),273406.0,16165.0,16165.0,13486.0,10382.0,10176.0,206.0,368010.0,176724.0,191285.0,187137.0,4148.0,6672.0,21796.0,-13945.0,-4692.0,10210.0,11586.0,123444.0,5.91,3.8,5.56,2.81,92.39,2589.78,7625.0,4.01,142260.0,0.22,1000.0,3.27,12.93,133445785.0
현대제철(2023/12),259148.0,7983.0,7983.0,5321.0,4430.0,4612.0,-182.0,352188.0,157228.0,194960.0,191001.0,3959.0,6672.0,19484.0,-1323.0,-21208.0,8240.0,11244.0,104511.0,3.08,1.71,2.44,1.23,80.65,2629.59,3456.0,10.56,145198.0,0.25,1000.0,2.74,28.52,133445785.0
현대제철(2024/12),232261.0,1595.0,1595.0,-595.0,88.0,-116.0,204.0,347438.0,154102.0,193336.0,189183.0,4153.0,6672.0,17771.0,-15028.0,-3539.0,16723.0,1048.0,104493.0,0.69,0.04,-0.06,0.03,79.71,2593.54,-87.0,,143815.0,0.15,750.0,3.56,-848.95,133445785.0
현대제철(2025/12)(예측),231191.0,4307.0,,1944.0,1436.0,1384.0,,348769.0,154210.0,194559.0,190372.0,,6671.0,14326.0,-15902.0,-1054.0,15228.0,-1548.0,,1.86,0.62,0.73,0.41,79.26,,1037.0,23.62,144719.0,0.17,750.0,3.06,72.3,
현대제철(2026/12)(예측),239195.0,7103.0,,4678.0,3522.0,3458.0,,351356.0,154313.0,197042.0,192815.0,,6671.0,18477.0,-16497.0,-2032.0,15844.0,3039.0,,2.97,1.47,1.8,1.01,78.31,,2591.0,9.45,146576.0,0.17,857.0,3.5,33.06,
현대제철(2027/12)(예측),244880.0,8473.0,,6188.0,4662.0,4578.0,,354341.0,154197.0,200145.0,195860.0,,6670.0,18148.0,-16599.0,-1484.0,16192.0,2756.0,,3.46,1.9,2.36,1.32,77.04,,3431.0,7.14,148891.0,0.16,862.0,3.52,25.11,
두산로보틱스(2020/12),202.0,-139.0,-139.0,-145.0,-145.0,-145.0,,223.0,132.0,91.0,91.0,,207.0,-40.0,4.0,28.0,25.0,-65.0,49.0,-68.71,-71.68,-88.37,-53.01,144.35,-55.85,-349.0,,221.0,0.0,0.0,,0.0,41400000.0
두산로보틱스(2021/12),370.0,-71.0,-71.0,-74.0,-74.0,-74.0,,294.0,139.0,155.0,155.0,,221.0,-77.0,-13.0,108.0,7.0,-83.0,18.0,-19.16,-20.06,-60.2,-28.65,89.94,-29.85,-173.0,,351.0,0.0,0.0,,0.0,44200000.0
두산로보틱스(2022/12),450.0,-132.0,-132.0,-125.0,-125.0,-125.0,,626.0,199.0,428.0,428.0,,243.0,-227.0,-134.0,389.0,44.0,-270.0,42.0,-29.43,-27.91,,,46.42,76.01,-259.0,,880.0,0.0,0.0,,0.0,48619980.0
두산로보틱스(2023/12),530.0,-192.0,-192.0,-159.0,-159.0,-159.0,,4564.0,176.0,4388.0,4388.0,,324.0,-272.0,-856.0,4108.0,31.0,-303.0,52.0,-36.14,-29.93,-6.59,-6.12,4.01,1257.74,-300.0,,6770.0,17.15,0.0,0.0,0.0,64819980.0
두산로보틱스(2024/12),468.0,-412.0,-412.0,-366.0,-366.0,-366.0,,4217.0,192.0,4025.0,4025.0,,324.0,-438.0,48.0,-11.0,33.0,-471.0,27.0,-87.98,-78.07,-8.69,-8.33,4.77,1140.64,-564.0,,6210.0,8.42,,,,64819980.0
두산로보틱스(2025/12)(예측),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두산로보틱스(2026/12)(예측),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
두산로보틱스(2027/12)(예측),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
엔씨소프트(2020/12),24162.0,8248.0,8248.0,8033.0,5866.0,5874.0,-8.0,40812.0,9365.0,31447.0,31416.0,31.0,110.0,7076.0,-6956.0,-1593.0,644.0,6432.0,3375.0,34.14,24.28,20.83,15.79,29.78,29973.39,26756.0,34.8,152449.0,6.11,8550.0,0.92,30.0,21954022.0
엔씨소프트(2021/12),23088.0,3752.0,3752.0,4913.0,3957.0,3969.0,-12.0,45819.0,14307.0,31512.0,31488.0,24.0,110.0,3911.0,-1881.0,-1124.0,2866.0,1045.0,7728.0,16.25,17.14,12.62,9.14,45.4,31929.17,18078.0,35.57,155059.0,4.15,5860.0,0.91,29.98,21954022.0
엔씨소프트(2022/12),25718.0,5590.0,5590.0,6091.0,4360.0,4357.0,3.0,44376.0,12391.0,31985.0,31962.0,23.0,110.0,7360.0,-3922.0,-3037.0,2497.0,4863.0,6212.0,21.74,16.95,13.73,9.67,38.74,35007.92,19847.0,22.57,157391.0,2.85,6680.0,1.49,31.13,21954022.0
엔씨소프트(2023/12),17798.0,1373.0,1373.0,2062.0,2139.0,2121.0,18.0,43938.0,11408.0,32530.0,32497.0,33.0,110.0,1399.0,1130.0,-1773.0,1174.0,225.0,6423.0,7.71,12.02,6.58,4.84,35.07,35584.02,9663.0,24.89,160025.0,1.5,3130.0,1.3,29.96,21954022.0
엔씨소프트(2024/12),15781.0,-1092.0,-1092.0,1209.0,941.0,942.0,-1.0,39539.0,8904.0,30636.0,30585.0,51.0,110.0,1070.0,12941.0,-5229.0,842.0,229.0,3795.0,-6.92,5.96,2.99,2.25,29.06,35595.17,4291.0,42.67,157673.0,1.16,1460.0,0.8,30.05,21954022.0
엔씨소프트(2025/12)(예측),15902.0,686.0,,1974.0,1492.0,1481.0,,41211.0,9298.0,31914.0,32411.0,,110.0,2136.0,-1031.0,-366.0,739.0,1316.0,,4.31,9.38,4.7,3.7,29.14,,6847.0,21.43,167090.0,0.88,2637.0,1.8,38.35,
엔씨소프트(2026/12)(예측),18712.0,2047.0,,2971.0,2266.0,2250.0,,43364.0,9772.0,33594.0,34085.0,,110.0,3220.0,-1448.0,-626.0,1060.0,2295.0,,10.94,12.11,6.77,5.36,29.09,,10442.0,14.05,175720.0,0.83,3255.0,2.22,31.17,
엔씨소프트(2027/12)(예측),19734.0,2211.0,,3897.0,2140.0,2262.0,,47546.0,12068.0,35478.0,35411.0,,110.0,3620.0,-2552.0,-660.0,2002.0,2185.0,,11.21,10.84,6.51,4.71,34.02,,10498.0,13.97,182553.0,0.8,2558.0,1.74,24.37,
금호석유화학(2020/12),48095.0,7422.0,7422.0,7669.0,5830.0,5829.0,1.0,50273.0,18780.0,31492.0,31482.0,10.0,1675.0,7715.0,-2000.0,-2785.0,1754.0,5961.0,9076.0,15.43,12.12,20.18,12.19,59.64,1841.63,17405.0,8.33,112845.0,1.28,4200.0,2.9,19.87,30467691.0
금호석유화학(2021/12),84618.0,24068.0,24068.0,26181.0,19656.0,19655.0,1.0,81157.0,30328.0,50829.0,50818.0,11.0,1675.0,21270.0,-17585.0,-1666.0,3538.0,17733.0,10334.0,28.44,23.23,47.76,29.91,59.67,2952.02,58694.0,2.83,181037.0,0.92,10000.0,6.02,14.29,30295844.0
금호석유화학(2022/12),79756.0,11473.0,11473.0,12544.0,10201.0,10199.0,3.0,77174.0,20381.0,56793.0,56779.0,14.0,1675.0,5135.0,941.0,-6610.0,4277.0,858.0,7968.0,14.38,12.79,18.96,12.89,35.89,3367.33,30848.0,4.08,209601.0,0.6,5400.0,4.29,14.36,29314312.0
금호석유화학(2023/12),63225.0,3590.0,3590.0,4851.0,4470.0,4468.0,2.0,79797.0,21457.0,58340.0,58295.0,45.0,1675.0,6307.0,-5920.0,-1533.0,5898.0,409.0,8829.0,5.68,7.07,7.77,5.7,36.78,3460.73,13880.0,9.57,221466.0,0.6,2900.0,2.18,17.12,28547679.0
금호석유화학(2024/12),71550.0,2728.0,2728.0,4076.0,3486.0,3486.0,0.0,83402.0,22980.0,60422.0,60378.0,44.0,1675.0,3223.0,-2590.0,-906.0,4362.0,-1139.0,9452.0,3.81,4.87,5.88,4.27,38.03,3567.95,11321.0,8.0,232363.0,0.39,2200.0,2.43,16.44,27334587.0
금호석유화학(2025/12)(예측),77981.0,3683.0,,4893.0,3889.0,3886.0,,87540.0,23994.0,63546.0,63494.0,,1663.0,5581.0,-4093.0,-429.0,4148.0,1472.0,,4.72,4.99,6.27,4.55,37.76,,13097.0,9.08,245728.0,0.48,2812.0,2.37,19.15,
금호석유화학(2026/12)(예측),79728.0,4744.0,,6072.0,4824.0,4810.0,,92070.0,24465.0,67605.0,67547.0,,1663.0,6426.0,-3985.0,-574.0,4010.0,2125.0,,5.95,6.05,7.34,5.37,36.19,,16315.0,7.29,261414.0,0.45,3088.0,2.6,16.98,
금호석유화학(2027/12)(예측),82233.0,5505.0,,6926.0,5434.0,5434.0,,94826.0,23139.0,71687.0,71645.0,,1665.0,6767.0,-2245.0,-966.0,2628.0,4892.0,,6.69,6.61,7.81,5.82,32.28,,18431.0,6.45,277272.0,0.43,3150.0,2.65,15.34,
SK바이오사이언스(2020/12),2256.0,377.0,377.0,373.0,329.0,329.0,,5622.0,2984.0,2638.0,2638.0,,306.0,1202.0,-1081.0,-15.0,99.0,1103.0,1220.0,16.71,14.58,13.25,6.81,113.14,763.9,537.0,,4310.0,0.0,0.0,,0.0,61200000.0
SK바이오사이언스(2021/12),9290.0,4742.0,4742.0,4711.0,3551.0,3551.0,,21101.0,5088.0,16013.0,16013.0,,382.0,5366.0,-14219.0,9584.0,429.0,4937.0,1062.0,51.05,38.23,38.08,26.58,31.77,4084.63,4828.0,46.61,20932.0,10.75,0.0,0.0,0.0,76500000.0
SK바이오사이언스(2022/12),4567.0,1150.0,1150.0,1417.0,1225.0,1225.0,,21419.0,4002.0,17417.0,17417.0,,384.0,-1250.0,2726.0,-199.0,730.0,-1980.0,1133.0,25.18,26.81,,,22.98,4410.78,1596.0,46.05,22683.0,3.24,0.0,0.0,0.0,76784046.0
SK바이오사이언스(2023/12),3695.0,-120.0,-120.0,73.0,223.0,223.0,,18524.0,1486.0,17039.0,17039.0,,384.0,293.0,-453.0,-896.0,434.0,-141.0,206.0,-3.24,6.04,1.29,1.12,8.72,4451.19,291.0,247.72,22178.0,3.25,0.0,0.0,0.0,76827750.0
SK바이오사이언스(2024/12),2675.0,-1384.0,-1384.0,-891.0,-501.0,-539.0,38.0,28436.0,8211.0,20225.0,18026.0,2199.0,392.0,-1280.0,536.0,2525.0,1644.0,-2924.0,3928.0,-51.74,-18.73,-3.07,-2.13,40.6,4429.34,-698.0,,23007.0,2.19,0.0,0.0,,78347293.0
SK바이오사이언스(2025/12)(예측),6340.0,-860.0,,-410.0,-610.0,-660.0,,31170.0,10710.0,20460.0,18280.0,,390.0,2550.0,-2890.0,250.0,4360.0,-2640.0,,-13.56,-9.62,-3.64,-2.05,52.35,,-842.0,,23326.0,1.73,0.0,0.0,,
SK바이오사이언스(2026/12)(예측),6990.0,-800.0,,-330.0,-530.0,-570.0,,34000.0,13230.0,20770.0,18610.0,,390.0,2690.0,-2760.0,-40.0,4460.0,-2190.0,,-11.45,-7.58,-3.09,-1.63,63.7,,-727.0,,23747.0,1.7,0.0,0.0,,
SK바이오사이언스(2027/12)(예측),7770.0,-610.0,,-200.0,-400.0,-430.0,,35650.0,14430.0,21220.0,19100.0,,390.0,1580.0,-1680.0,-30.0,2700.0,-1520.0,,-7.85,-5.15,-2.28,-1.15,68.0,,-549.0,,24372.0,1.66,0.0,0.0,,
한화비전(2020/12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한화비전(2021/12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한화비전(2022/12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한화비전(2023/12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한화비전(2024/12),4933.0,-1.0,-1.0,199.0,32.0,106.0,-74.0,15911.0,7664.0,8247.0,8229.0,19.0,252.0,568.0,-744.0,-1072.0,249.0,320.0,2657.0,-0.02,0.65,,,92.93,2815.96,635.0,49.78,16334.0,1.93,,,,50488390.0
한화비전(2025/12)(예측),19348.0,2002.0,,1930.0,1520.0,1520.0,,17160.0,8290.0,8860.0,,,250.0,130.0,-730.0,-120.0,580.0,-500.0,,10.35,7.86,,9.19,93.57,,3011.0,19.63,,,0.0,0.0,,
한화비전(2026/12)(예측),22552.0,3001.0,,3000.0,2370.0,2370.0,,19720.0,8490.0,11230.0,,,250.0,2340.0,-830.0,-60.0,680.0,1620.0,,13.31,10.51,,12.85,75.6,,4694.0,12.59,,,0.0,0.0,,
한화비전(2027/12)(예측),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대엘리베이터(2020/12),18212.0,1500.0,1500.0,1415.0,979.0,952.0,28.0,26262.0,16008.0,10254.0,10095.0,159.0,2122.0,1562.0,576.0,-372.0,1102.0,460.0,5043.0,8.24,5.38,9.78,3.79,156.12,376.36,2368.0,16.77,24732.0,1.61,800.0,2.02,34.31,40815191.0
현대엘리베이터(2021/12),19734.0,1290.0,1290.0,1605.0,1123.0,1131.0,-8.0,29874.0,18512.0,11362.0,11218.0,144.0,2122.0,1343.0,-2806.0,659.0,2148.0,-805.0,6086.0,6.54,5.69,10.62,4.0,162.93,424.41,2772.0,14.87,27485.0,1.5,800.0,1.94,28.87,40815191.0
현대엘리베이터(2022/12),21293.0,430.0,430.0,1101.0,782.0,784.0,-1.0,30145.0,18477.0,11668.0,11534.0,134.0,2122.0,-135.0,-1605.0,-51.0,968.0,-1103.0,6800.0,2.02,3.67,6.89,2.61,158.36,454.7,1920.0,14.74,29049.0,0.97,500.0,1.77,25.39,40815191.0
현대엘리베이터(2023/12),26021.0,826.0,826.0,4016.0,3099.0,3189.0,-91.0,35354.0,21639.0,13716.0,12860.0,856.0,2122.0,494.0,333.0,1210.0,574.0,-80.0,9328.0,3.17,11.91,26.15,9.46,157.77,563.61,8032.0,5.52,35618.0,1.25,4000.0,9.02,45.28,39092385.0
현대엘리베이터(2024/12),28853.0,2257.0,2257.0,2584.0,1939.0,1832.0,107.0,35738.0,22315.0,13423.0,12547.0,876.0,2122.0,2564.0,143.0,-2106.0,593.0,1971.0,10170.0,7.82,6.72,14.42,5.46,166.25,548.41,4686.0,11.18,34751.0,1.51,5500.0,10.5,108.4,39092385.0
현대엘리베이터(2025/12)(예측),29359.0,2650.0,,3880.0,2874.0,2674.0,,36270.0,22565.0,13705.0,12700.0,,2120.0,3055.0,-740.0,-1715.0,445.0,2605.0,,9.02,9.79,21.18,7.98,164.65,,6840.0,10.83,35175.0,2.11,5750.0,7.76,84.06,
현대엘리베이터(2026/12)(예측),31460.0,2969.0,,4427.0,3290.0,3046.0,,38080.0,23420.0,14660.0,13510.0,,2120.0,3915.0,-815.0,-2070.0,450.0,3470.0,,9.44,10.46,23.24,8.85,159.75,,7792.0,9.51,37419.0,1.98,6000.0,8.1,77.0,
현대엘리베이터(2027/12)(예측),34640.0,3120.0,,5750.0,4260.0,3950.0,,43810.0,24980.0,18830.0,17100.0,,2120.0,5360.0,-570.0,-1980.0,0.0,5360.0,,9.01,12.3,25.81,10.4,132.66,,10104.0,7.33,47362.0,1.56,5500.0,7.42,54.43,
에이피알(2020/12),2199.0,145.0,145.0,89.0,79.0,79.0,,918.0,401.0,517.0,517.0,,34.0,128.0,-25.0,20.0,42.0,86.0,193.0,6.58,3.59,26.11,10.36,77.62,1356.55,249.0,,1500.0,0.0,0.0,,0.0,34471040.0
에이피알(2021/12),2591.0,143.0,143.0,137.0,114.0,114.0,,1264.0,604.0,660.0,660.0,,35.0,46.0,-72.0,69.0,45.0,1.0,290.0,5.51,4.4,19.37,10.45,91.56,1736.56,328.0,,1888.0,0.0,0.0,,0.0,34951040.0
에이피알(2022/12),3977.0,392.0,392.0,389.0,300.0,300.0,,1841.0,839.0,1003.0,1003.0,,36.0,316.0,-91.0,14.0,57.0,259.0,345.0,9.86,7.53,36.03,19.29,83.65,2657.48,845.0,,2791.0,0.0,0.0,,0.0,35926040.0
에이피알(2023/12),5238.0,1042.0,1042.0,1058.0,815.0,815.0,,2873.0,904.0,1969.0,1969.0,,36.0,1078.0,-283.0,-115.0,97.0,982.0,222.0,19.89,15.57,54.87,34.59,45.88,5080.0,2249.0,,5414.0,0.0,0.0,,0.0,36376890.0
에이피알(2024/12),7228.0,1227.0,1227.0,1333.0,1076.0,1076.0,,5651.0,2416.0,3235.0,3235.0,,38.0,791.0,-1097.0,-48.0,450.0,341.0,1093.0,16.98,14.89,41.34,25.24,74.68,9596.7,2842.0,17.59,8687.0,5.76,0.0,0.0,,38125890.0
에이피알(2025/12)(예측),9783.0,1728.0,,1807.0,1423.0,1423.0,,6787.0,2277.0,4511.0,4480.0,,39.0,1401.0,-350.0,-191.0,167.0,1121.0,,17.66,14.54,36.89,22.88,50.47,,3796.0,20.13,12150.0,6.29,148.0,0.19,3.9,
에이피알(2026/12)(예측),11583.0,2126.0,,2210.0,1734.0,1734.0,,8637.0,2461.0,6176.0,6136.0,,39.0,1721.0,-368.0,-161.0,171.0,1455.0,,18.35,14.97,32.67,22.48,39.85,,4626.0,16.51,16642.0,4.59,200.0,0.26,4.32,
에이피알(2027/12)(예측),13460.0,2576.0,,2686.0,2135.0,2135.0,,11718.0,3212.0,8506.0,8506.0,,39.0,2179.0,-308.0,-736.0,100.0,1758.0,,19.14,15.86,29.16,20.98,37.76,,5696.0,13.41,23071.0,3.31,0.0,0.0,,
F&F(2020/12),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F&F(2021/12),10892.0,3227.0,3227.0,3143.0,2258.0,2258.0,,11403.0,5991.0,5413.0,5413.0,,38.0,2915.0,-5675.0,1584.0,120.0,2795.0,2709.0,29.63,20.73,,,110.68,14093.32,8852.0,21.35,14146.0,13.36,1100.0,0.58,18.64,38307075.0
F&F(2022/12),18089.0,5249.0,5249.0,6052.0,4427.0,4418.0,9.0,15702.0,6270.0,9432.0,9215.0,217.0,38.0,3693.0,-1710.0,-1089.0,179.0,3514.0,2607.0,29.02,24.47,60.4,32.66,66.48,24518.27,11532.0,12.53,24159.0,5.98,1600.0,1.11,13.81,38307075.0
F&F(2023/12),19785.0,5518.0,5518.0,5549.0,4250.0,4251.0,-1.0,20051.0,6874.0,13177.0,12905.0,272.0,38.0,4770.0,-1003.0,-2613.0,232.0,4538.0,2594.0,27.89,21.48,38.43,23.77,52.16,34075.19,11096.0,8.04,33834.0,2.64,1700.0,1.91,15.25,38307075.0
F&F(2024/12),18960.0,4507.0,4507.0,4773.0,3560.0,3604.0,-44.0,22859.0,7086.0,15773.0,15622.0,151.0,38.0,3988.0,-4529.0,-449.0,4346.0,-358.0,3611.0,23.77,18.77,25.26,16.59,44.92,41791.23,9408.0,5.77,41565.0,1.31,1700.0,3.13,17.73,38307075.0
